Time,AI1529BiasMatchSeriesPos,AI1526BiasMatchShuntPos,ArMwMfcFlow_Act,NF3MfcFlow_Act,NF3DopeMfcFlow_Act,ArTopMfcFlow_Act,SIH4TopMfcFlow_Act,H2TopMfcFlow_Act,HeTopMfcFlow_Act,ArSideMfcFlow_Act,SIH4SideMfcFlow_Act,HeSideMfcFlow_Act,H2SideMfcFlow_Act,O2MfcFlow_Act,DomeHeaterTempSide,DomeHeaterTempGsh,DomeHeaterTempTop,DomeHeaterTempCnt,HxWaterResistivity2nd,HxWaterResistivity1st,HxWaterTemp2nd,HxWaterTempWall,RpsDeliveredPower,LLBPressure,LLAPressure,EchuckVoltage,OuterIhcFlow,OuterIhcPressure,InnerIhcFlow,InnerIhcPressure,ForelinePressure,TurboThrottleValveStep,RoughThrottleValveStep,RFBiasReflPwr,RFBiasFwdPwr,RFSideReflPwr,RFSideFwdPwr,RFTopReflPwr,RFTopFwdPwr,RecipeStepNum,WaferCountPMCounter,AI1529BiasMatchSeriesPos_Scaled,AI1526BiasMatchShuntPos_Scaled,ArMwMfcFlow_Act_Scaled,NF3MfcFlow_Act_Scaled,NF3DopeMfcFlow_Act_Scaled,ArTopMfcFlow_Act_Scaled,SIH4TopMfcFlow_Act_Scaled,H2TopMfcFlow_Act_Scaled,HeTopMfcFlow_Act_Scaled,ArSideMfcFlow_Act_Scaled,SIH4SideMfcFlow_Act_Scaled,HeSideMfcFlow_Act_Scaled,H2SideMfcFlow_Act_Scaled,O2MfcFlow_Act_Scaled,DomeHeaterTempSide_Scaled,DomeHeaterTempGsh_Scaled,DomeHeaterTempTop_Scaled,DomeHeaterTempCnt_Scaled,HxWaterResistivity2nd_Scaled,HxWaterResistivity1st_Scaled,HxWaterTemp2nd_Scaled,HxWaterTempWall_Scaled,RpsDeliveredPower_Scaled,LLBPressure_Scaled,LLAPressure_Scaled,EchuckVoltage_Scaled,OuterIhcFlow_Scaled,OuterIhcPressure_Scaled,InnerIhcFlow_Scaled,InnerIhcPressure_Scaled,ForelinePressure_Scaled,TurboThrottleValveStep_Scaled,RoughThrottleValveStep_Scaled,RFBiasReflPwr_Scaled,RFBiasFwdPwr_Scaled,RFSideReflPwr_Scaled,RFSideFwdPwr_Scaled,RFTopReflPwr_Scaled,RFTopFwdPwr_Scaled,RecipeStepNum_Scaled,WaferCountPMCounter_Scaled
2022-11-25 01:10:00,5935.0,4230.0,-6.0,1.0,0.0,20.0,331.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.2,1.2,1.2,1.2,3300.0,3300.0,45.0,80.0,58.0,766561.0,114.0,-1.0,6.25,12006.0,4.04,8998.0,166000.0,100000.0,50000.0,0.0,1.0,133.0,5639.0,30.0,3551.0,7.0,96.0,0.6666666666666856,0.6666666666666856,0.0004977600796416126,0.0005,0.0,0.43478260869565216,0.44444444444444464,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.42857142857142705,0.0,0.5384615384615383,1.0,1.0,0.0,0.0,0.0,0.009648643728381576,0.5941007055964088,8.435005775055934e-05,0.6666666666666667,0.8571428571428612,1.0,0.6666666666666714,1.0,0.24675324675324675,1.0,0.9999999999999999,0.0,0.16666666666666666,0.9568345323741008,0.9989371124889284,0.6122448979591836,0.9980314960629922,0.33333333333333326,0.8333333333333339
2022-11-25 01:11:00,5935.0,4230.0,-7.0,0.0,0.0,20.0,333.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.2,1.2,1.2,1.2,3300.0,3300.0,45.0,80.0,55.0,769936.0,114.0,0.0,6.25,11998.0,4.06,8998.0,166000.0,100000.0,50000.0,0.0,1.0,132.0,5643.0,30.0,3551.0,7.0,96.0,0.6666666666666856,0.6666666666666856,0.0,0.0,0.0,0.43478260869565216,0.5,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.42857142857142705,0.0,0.5384615384615383,1.0,1.0,0.0,0.0,0.0,0.009102494083378846,0.5967164655696234,8.435005775055934e-05,1.0,0.8571428571428612,0.5555555555555429,1.0,1.0,0.24675324675324675,1.0,0.9999999999999999,0.0,0.16666666666666666,0.9496402877697843,0.9996457041629762,0.6122448979591836,0.9980314960629922,0.33333333333333326,0.8333333333333339
2022-11-25 01:12:00,5935.0,4230.0,-7.0,0.0,0.0,20.0,329.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.2,1.2,1.2,1.2,3300.0,3300.0,45.0,80.0,55.0,769936.0,114.0,-1.0,6.25,12006.0,4.05,8998.0,170000.0,100000.0,50000.0,0.0,6.0,132.0,5637.0,27.0,3548.0,7.0,96.0,0.6666666666666856,0.6666666666666856,0.0,0.0,0.0,0.43478260869565216,0.3888888888888875,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.42857142857142705,0.0,0.5384615384615383,1.0,1.0,0.0,0.0,0.0,0.009102494083378846,0.5967164655696234,8.435005775055934e-05,0.6666666666666667,0.8571428571428612,1.0,0.8333333333333428,1.0,0.2532467532467533,1.0,0.9999999999999999,0.0,1.0,0.9496402877697843,0.9985828166519044,0.5510204081632653,0.9971878515185603,0.33333333333333326,0.8333333333333339
2022-11-25 01:13:00,5935.0,4235.0,-6.0,0.0,0.0,20.0,331.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.2,1.2,1.2,1.2,3198.0,3300.0,45.0,80.0,55.0,775028.0,114.0,0.0,6.24,11998.0,4.05,8988.0,170000.0,100000.0,50000.0,0.0,1.0,132.0,5632.0,27.0,3553.0,7.0,97.0,0.6666666666666856,1.0,0.0004977600796416126,0.0,0.0,0.43478260869565216,0.44444444444444464,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.42857142857142705,0.0,0.5384615384615383,1.0,0.0,0.0,0.0,0.0,0.009102494083378846,0.6006629692092113,8.435005775055934e-05,1.0,0.7142857142857224,0.5555555555555429,0.8333333333333428,0.0,0.2532467532467533,1.0,0.9999999999999999,0.0,0.16666666666666666,0.9496402877697843,0.9976970770593446,0.5510204081632653,0.9985939257592802,0.33333333333333326,0.9999999999999982
2022-11-25 01:14:00,5935.0,4225.0,-6.0,0.0,0.0,20.0,325.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.2,1.2,1.2,1.2,3198.0,3300.0,45.0,80.0,55.0,769936.0,114.0,-1.0,6.24,11998.0,4.05,8988.0,166000.0,100000.0,50000.0,0.0,6.0,130.0,5632.0,27.0,3548.0,7.0,96.0,0.6666666666666856,0.33333333333337123,0.0004977600796416126,0.0,0.0,0.43478260869565216,0.2777777777777768,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.42857142857142705,0.0,0.5384615384615383,1.0,0.0,0.0,0.0,0.0,0.009102494083378846,0.5967164655696234,8.435005775055934e-05,0.6666666666666667,0.7142857142857224,0.5555555555555429,0.8333333333333428,0.0,0.24675324675324675,1.0,0.9999999999999999,0.0,1.0,0.9352517985611511,0.9976970770593446,0.5510204081632653,0.9971878515185603,0.33333333333333326,0.8333333333333339
2022-11-25 01:15:00,5930.0,4230.0,-6.0,0.0,0.0,20.0,329.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.2,1.2,1.21,1.2,3300.0,3300.0,45.0,80.0,55.0,769936.0,114.0,-1.0,6.25,11998.0,4.06,8988.0,166000.0,100000.0,50000.0,0.0,6.0,129.0,5629.0,28.0,3548.0,7.0,96.0,0.3333333333333144,0.6666666666666856,0.0004977600796416126,0.0,0.0,0.43478260869565216,0.3888888888888875,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.42857142857142705,0.0,0.615384615384615,1.0,1.0,0.0,0.0,0.0,0.009102494083378846,0.5967164655696234,8.435005775055934e-05,0.6666666666666667,0.8571428571428612,0.5555555555555429,1.0,0.0,0.24675324675324675,1.0,0.9999999999999999,0.0,1.0,0.9280575539568345,0.9971656333038087,0.5714285714285714,0.9971878515185603,0.33333333333333326,0.8333333333333339
2022-11-25 01:16:00,5930.0,4230.0,-6.0,0.0,0.0,20.0,331.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.21,1.2,1.21,1.2,3300.0,3300.0,45.0,80.0,58.0,766561.0,114.0,0.0,6.25,11988.0,4.04,8998.0,166000.0,100000.0,50000.0,0.0,6.0,128.0,5629.0,27.0,3551.0,7.0,95.0,0.3333333333333144,0.6666666666666856,0.0004977600796416126,0.0,0.0,0.43478260869565216,0.44444444444444464,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.571428571428573,0.0,0.615384615384615,1.0,1.0,0.0,0.0,0.0,0.009648643728381576,0.5941007055964088,8.435005775055934e-05,1.0,0.8571428571428612,0.0,0.6666666666666714,1.0,0.24675324675324675,1.0,0.9999999999999999,0.0,1.0,0.920863309352518,0.9971656333038087,0.5510204081632653,0.9980314960629922,0.33333333333333326,0.6666666666666661
2022-11-25 01:17:00,5925.0,4230.0,-6.0,1.0,0.0,20.0,335.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.21,1.2,1.21,1.2,3300.0,3300.0,45.0,80.0,55.0,769936.0,114.0,-1.0,6.24,11988.0,4.05,8988.0,166000.0,100000.0,50000.0,0.0,1.0,126.0,5632.0,28.0,3553.0,7.0,96.0,0.0,0.6666666666666856,0.0004977600796416126,0.0005,0.0,0.43478260869565216,0.5555555555555554,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.571428571428573,0.0,0.615384615384615,1.0,1.0,0.0,0.0,0.0,0.009102494083378846,0.5967164655696234,8.435005775055934e-05,0.6666666666666667,0.7142857142857224,0.0,0.8333333333333428,0.0,0.24675324675324675,1.0,0.9999999999999999,0.0,0.16666666666666666,0.9064748201438849,0.9976970770593446,0.5714285714285714,0.9985939257592802,0.33333333333333326,0.8333333333333339
2022-11-25 01:18:00,5935.0,4230.0,-6.0,0.0,0.0,20.0,329.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.21,1.21,1.21,1.2,3198.0,3300.0,45.0,80.0,55.0,769936.0,114.0,-3.0,6.24,12006.0,4.05,8998.0,166000.0,100000.0,50000.0,0.0,6.0,126.0,5632.0,27.0,3553.0,7.0,95.0,0.6666666666666856,0.6666666666666856,0.0004977600796416126,0.0,0.0,0.43478260869565216,0.3888888888888875,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.571428571428573,0.1428571428571459,0.615384615384615,1.0,0.0,0.0,0.0,0.0,0.009102494083378846,0.5967164655696234,8.435005775055934e-05,0.0,0.7142857142857224,1.0,0.8333333333333428,1.0,0.24675324675324675,1.0,0.9999999999999999,0.0,1.0,0.9064748201438849,0.9976970770593446,0.5510204081632653,0.9985939257592802,0.33333333333333326,0.6666666666666661
2022-11-25 01:19:00,5935.0,4230.0,-6.0,0.0,0.0,20.0,333.0,0.0,-2.0,220.0,-2.0,-2.0,2.0,250.0,1.21,1.21,1.21,1.2,3198.0,3300.0,45.0,80.0,55.0,766561.0,114.0,-1.0,6.24,12006.0,4.05,8998.0,166000.0,100000.0,50000.0,0.0,3.0,126.0,5632.0,28.0,3553.0,7.0,96.0,0.6666666666666856,0.6666666666666856,0.0004977600796416126,0.0,0.0,0.43478260869565216,0.5,0.0,0.0,0.37024793388429755,0.0,1.0,0.0,0.9960629921259843,0.571428571428573,0.1428571428571459,0.615384615384615,1.0,0.0,0.0,0.0,0.0,0.009102494083378846,0.5941007055964088,8.435005775055934e-05,0.6666666666666667,0.7142857142857224,1.0,0.8333333333333428,1.0,0.24675324675324675,1.0,0.9999999999999999,0.0,0.5,0.9064748201438849,0.9976970770593446,0.5714285714285714,0.9985939257592802,0.33333333333333326,0.8333333333333339
